price,bedrooms,bathrooms,floors,waterfront,view,condition,grade,sqft_above,yr_built,renoveted_or_not,Total_area,extra_area,neighbourhood_total_area_15
416000,3,1,1,0,0,4,3,1110,1970-01-01,0,13260,1110,9690
360000,4,2,1,0,0,3,3,1450,1970-01-01,0,10390,1450,10224
585083,5,2,1,0,0,3,4,1590,1970-01-01,0,39160,2910,40286
840000,4,2,1,0,0,3,3,1620,1970-01-01,0,5350,2600,5665
81000,2,1,1,0,0,1,1,730,1970-01-01,0,10705,730,9860
1129275,3,2,1,0,1,4,4,2440,1970-01-01,0,11640,2440,8961
326000,4,1,1,0,0,3,3,1390,1970-01-01,0,9670,2290,8551
447000,2,1,1,0,2,3,2,720,1970-01-01,0,8220,720,6390
185000,3,1,1,0,0,4,3,940,1970-01-01,0,8065,940,8295
439950,3,2,2,0,0,4,4,1540,1970-01-01,0,9313,1540,8970
234000,3,1,1,0,0,4,2,1140,1970-01-01,0,11440,1140,11225
485000,4,2,2,0,0,4,3,2100,1970-01-01,0,10986,2100,10898
750000,4,1,2,0,0,4,4,2020,1970-01-01,0,8920,2670,8070
865000,4,2,2,0,0,3,4,2130,1970-01-01,1,8277,2750,3054
287500,4,2,1,0,0,4,4,1590,1970-01-01,0,11570,2570,10691
375000,3,1,1,0,0,3,3,1130,1970-01-01,0,11333,1660,10941
565000,3,2,1,0,0,5,3,850,1970-01-01,0,10500,1700,11140
260000,4,3,2,0,0,3,3,1530,1970-01-01,0,9836,1530,8855
190000,3,1,1,0,0,4,2,1260,1970-01-01,0,12160,1260,9227
399950,5,2,1,0,0,5,3,1380,1970-01-01,0,9180,2760,8512
275000,3,2,2,0,0,3,3,1830,1970-01-01,0,8892,1830,8254
528000,3,2,1,0,0,3,3,1380,1970-01-01,0,6246,2160,5380
315000,3,2,1,0,0,3,1,1770,1970-01-01,0,11455,1770,12642
614306,2,2,1,0,0,4,4,1410,1970-01-01,0,7710,2210,8740
1129275,3,3,2,0,2,3,7,4560,1970-01-01,0,19168,4560,18276
590000,3,2,2,0,0,3,5,2110,1970-01-01,0,5980,2110,6170
261500,3,1,1,0,0,3,2,1130,1970-01-01,0,4730,1130,3941
300000,4,2,2,0,0,3,4,1960,1970-01-01,0,11858,1960,9792
439000,3,2,1,0,2,5,4,1450,1970-01-01,0,6781,2230,9260
277554,5,2,1,0,0,3,3,2350,1970-01-01,0,15350,2350,13010
215000,3,2,1,0,0,3,2,1340,1970-01-01,0,9845,1340,10370
1129275,2,2,2,1,4,4,5,2160,1970-01-01,0,20021,2160,21190
420000,4,2,1,0,0,4,3,850,1970-01-01,0,8075,1700,9830
485000,3,2,2,0,0,3,3,1650,1970-01-01,0,5086,1650,5126
202500,3,2,1,0,0,5,2,1540,1970-01-01,0,9856,1540,9566
710000,5,3,2,0,0,3,5,3920,1970-01-01,0,12492,3920,10593
535000,4,2,2,0,0,3,4,3250,1970-01-01,0,10183,3250,8338
260000,4,1,1,0,0,4,3,1360,1970-01-01,0,9060,1360,9077
254000,3,2,1,0,0,4,3,1480,1970-01-01,0,8960,1480,8826
600000,4,2,2,0,0,3,4,2360,1970-01-01,0,7586,2360,7596
285000,3,2,2,0,0,3,3,1800,1970-01-01,0,4316,1800,4362
800000,4,3,2,0,0,3,6,2540,1970-01-01,0,23202,2540,40221
165000,3,1,1,0,0,3,2,1200,1970-01-01,0,14300,1200,13245
216500,2,1,1,0,0,4,2,710,1970-01-01,0,7670,710,8620
387990,4,2,2,0,0,3,4,2640,1970-01-01,0,8235,2640,6851
500000,4,2,2,0,0,3,4,3010,1970-01-01,0,8050,3010,6130
650000,4,2,2,0,0,3,3,2770,1970-01-01,0,8382,2770,7947
646000,4,2,2,0,0,3,4,2310,1970-01-01,0,6389,2310,6020
323400,4,3,1,0,0,3,4,1430,1970-01-01,0,11198,2060,10070
300000,3,2,2,0,0,3,3,1880,1970-01-01,0,6080,1880,6290
712500,5,2,1,0,0,4,3,1340,1970-01-01,0,7680,2280,6770
550000,3,1,1,0,0,3,3,1380,1970-01-01,1,4782,1380,6996
400000,3,1,1,0,0,3,3,1180,1970-01-01,0,8717,1180,8645
255000,4,1,1,0,0,3,3,1100,1970-01-01,0,8850,1650,8994
660000,3,1,2,0,2,4,3,2030,1970-01-01,0,11062,2030,11287
925000,4,2,1,0,2,4,4,1600,1970-01-01,0,8485,2110,9135
534000,4,2,1,0,0,5,3,1330,1970-01-01,0,9340,2130,9206
215000,3,1,1,0,0,4,3,1690,1970-01-01,0,9390,1690,9290
1129275,3,2,1,0,4,3,6,2510,1970-01-01,0,15289,2510,15035
1129275,5,4,2,0,0,3,6,3530,1970-01-01,0,11454,3530,10976
212000,3,1,1,0,0,3,3,1470,1970-01-01,0,9820,1470,9772
265000,3,1,1,0,0,3,4,1840,1970-01-01,0,9140,1840,9930
400000,3,1,1,0,0,5,2,1300,1970-01-01,0,7610,1860,7300
311500,4,2,2,0,0,3,4,1940,1970-01-01,0,12073,1940,9205
1129275,4,3,2,0,0,3,7,4420,1970-01-01,0,25179,4420,23686
225000,2,1,1,0,0,4,2,800,1970-01-01,0,6850,800,6930
1129275,4,2,1,0,4,3,7,2620,1970-01-01,0,25455,3700,17266
380000,3,1,1,0,0,4,3,1400,1970-01-01,0,10110,1400,10170
600000,4,2,2,0,0,3,4,2250,1970-01-01,0,13620,2250,11801
600000,3,2,2,0,0,4,5,2230,1970-01-01,0,11283,2230,10428
315000,3,2,2,0,0,3,3,1950,1970-01-01,0,4950,1950,7620
847000,5,1,2,0,0,4,5,2550,1970-01-01,0,7173,2550,5445
730000,4,2,2,0,0,3,6,2750,1970-01-01,0,13101,2750,13721
1058000,4,2,1,0,0,4,4,2290,1970-01-01,0,13427,2290,12763
1129275,4,2,2,0,0,4,5,2350,1970-01-01,0,20059,2350,23215
664000,2,1,1,0,0,3,2,860,1970-01-01,1,7505,1720,6864
454450,4,3,2,0,0,3,5,2810,1970-01-01,0,8810,2810,8790
341000,3,1,1,0,0,3,3,940,1970-01-01,0,5140,940,5460
276693,4,1,1,0,0,4,3,1190,1970-01-01,0,10065,1190,10065
185000,2,1,1,0,0,4,3,1390,1970-01-01,0,12730,1390,11424
160000,2,2,2,0,0,3,3,1660,1970-01-01,0,3918,1660,4130
270000,4,2,2,0,0,3,4,1920,1970-01-01,0,10417,1920,10376
300000,4,1,1,0,0,3,3,1460,1970-01-01,0,10220,1460,10985
264950,3,1,1,0,0,4,3,1370,1970-01-01,0,11485,1370,10732
209950,2,1,1,0,0,4,2,840,1970-01-01,0,7300,1050,13810
850000,3,2,2,0,0,3,5,3360,1970-01-01,0,12068,3360,6574
645000,4,2,2,0,0,3,5,3160,1970-01-01,0,14540,3160,13355
855000,4,2,2,0,0,4,5,2480,1970-01-01,0,39454,2480,38230
632500,4,1,2,0,0,3,6,2720,1970-01-01,0,39978,2720,42984
289950,3,2,2,0,0,3,4,2070,1970-01-01,0,7083,2070,6683
850000,2,1,1,0,2,4,4,2170,1970-01-01,0,27902,2170,26155
565000,4,2,2,0,0,3,5,3260,1970-01-01,0,8160,3260,9392
792000,3,2,2,0,0,3,4,2250,1970-01-01,0,21520,2250,22481
260000,3,2,1,0,0,4,3,1200,1970-01-01,0,11550,1950,10610
585000,3,2,1,0,0,3,3,2220,1970-01-01,0,211743,2220,212430
295500,3,1,1,0,0,3,3,1000,1970-01-01,0,11853,1330,10095
329000,4,2,1,0,0,5,3,1190,1970-01-01,0,9067,1190,11455
750000,3,1,1,0,0,3,4,1570,1970-01-01,0,18002,2770,13740
495000,4,2,2,0,0,3,5,2310,1970-01-01,0,9865,2310,10396
672500,3,1,1,0,2,4,4,1330,1970-01-01,0,7330,1580,8230
1129275,5,3,1,0,0,5,6,1910,1970-01-01,1,6000,2800,5950
405000,3,2,2,0,0,3,3,1500,1970-01-01,0,11136,1500,11356
620000,3,1,1,0,1,3,3,1070,1970-01-01,0,7948,2140,7738
615000,4,2,1,0,0,4,4,1450,1970-01-01,0,9350,2330,10830
887000,6,2,1,0,2,5,5,2440,1970-01-01,0,15010,3830,12900
1057000,4,2,2,0,2,3,4,3270,1970-01-01,1,9510,4510,7010
753000,4,1,1,0,0,4,4,1660,1970-01-01,0,41590,2160,37759
1129275,3,2,2,0,0,5,6,2230,1970-01-01,0,8170,3170,8570
1129275,4,3,2,0,2,4,7,3350,1970-01-01,0,33628,5550,22582
365000,3,1,1,0,0,3,3,1520,1970-01-01,0,10039,1520,10570
870000,4,2,2,0,0,4,6,3410,1970-01-01,0,26410,3410,18002
321000,4,2,2,0,0,3,3,1830,1970-01-01,0,11431,1830,7722
280000,3,2,2,0,0,3,3,1550,1970-01-01,0,6036,1550,6187
288000,3,2,2,0,0,3,3,1520,1970-01-01,0,5113,1520,5222
248500,3,2,1,0,0,3,3,620,1970-01-01,1,13525,1240,13124
330000,4,2,2,0,0,3,3,2380,1970-01-01,0,15930,2380,10680
740000,5,3,2,0,0,3,5,1830,1970-01-01,0,14174,2720,14230
445000,3,2,2,0,0,3,4,2210,1970-01-01,0,10220,2210,12030
198500,2,1,1,0,0,4,2,1050,1970-01-01,0,10650,1050,9870
280000,6,2,2,0,0,3,3,1940,1970-01-01,0,7398,1940,7398
336500,3,2,2,0,0,4,3,1420,1970-01-01,0,4853,1420,4582
267000,3,2,2,0,0,4,3,1690,1970-01-01,0,12026,1690,9280
315000,3,1,1,0,0,3,3,1160,1970-01-01,0,10340,1160,11442
545000,4,2,2,0,0,3,4,2040,1970-01-01,0,9452,2040,9880
274950,3,1,1,0,0,3,4,1840,1970-01-01,0,18519,1840,17481
500000,2,1,1,0,2,3,3,1210,1970-01-01,0,8570,1440,9100
299000,3,1,1,0,0,4,3,1390,1970-01-01,0,11014,1390,11064
420000,3,2,2,0,0,3,4,1160,1970-01-01,0,2915,1470,2995
620000,3,2,3,0,0,3,4,1604,1970-01-01,0,3024,1776,3028
575950,3,2,1,0,0,3,3,1180,1970-01-01,0,13640,1640,13620
666500,4,2,2,0,0,3,5,2860,1970-01-01,0,9460,2860,9513
180000,4,1,1,0,0,3,3,1020,1970-01-01,0,9032,1740,9313
261350,3,1,1,0,0,4,3,1390,1970-01-01,0,19590,1390,11485
1030000,4,3,1,0,0,5,5,1660,1970-01-01,0,8337,2730,7120
390000,3,1,1,0,0,4,4,1435,1970-01-01,0,10395,1435,11480
253500,3,1,1,0,0,4,3,1090,1970-01-01,0,14024,1640,12750
625000,4,2,2,0,0,3,4,2630,1970-01-01,0,51336,2630,51386
255000,4,2,1,0,0,4,3,1580,1970-01-01,0,9380,1580,9120
257000,3,2,2,0,0,3,4,1740,1970-01-01,0,5461,1740,5824
869000,2,1,1,1,4,3,3,1100,1970-01-01,0,15022,1900,14810
745000,4,2,2,0,0,3,6,3130,1970-01-01,0,13990,3130,13990
1129275,4,3,2,0,0,3,6,3500,1970-01-01,0,13025,3500,12155
350000,3,1,1,0,0,4,3,1090,1970-01-01,0,9630,2130,9090
475000,3,2,2,0,0,3,4,950,1970-01-01,0,2060,950,2445
540000,3,2,2,0,0,3,4,1720,1970-01-01,1,13376,1720,12226
175000,2,1,1,0,0,3,3,830,1970-01-01,0,3529,830,4604
100000,2,1,1,0,0,4,1,660,1970-01-01,0,5900,660,5930
890000,5,1,2,0,0,4,4,2310,1970-01-01,0,7242,2590,7010
280000,3,2,2,0,0,3,3,1600,1970-01-01,0,5871,1600,6446
1050000,4,4,2,0,3,3,6,3320,1970-01-01,0,18223,4390,15502
486000,4,2,2,0,0,3,6,3560,1970-01-01,0,15607,3560,14670
670000,5,2,2,0,0,5,4,2860,1970-01-01,0,71379,2860,37580
480000,3,2,2,0,0,3,4,1640,1970-01-01,0,9487,1640,7949
440000,3,1,1,0,0,4,2,1060,1970-01-01,0,7680,1500,7920
1129275,3,3,2,0,2,3,5,2870,1970-01-01,1,12495,3990,12145
743700,4,2,2,0,0,3,6,2610,1970-01-01,0,35816,2610,31165
449950,3,1,1,0,0,3,3,1470,1970-01-01,0,9060,1470,6780
367000,2,1,1,0,0,3,3,700,1970-01-01,0,3034,700,7300
1129275,4,3,2,0,0,3,7,3960,1970-01-01,0,16855,3960,15910
201000,3,1,1,0,0,4,2,900,1970-01-01,0,8476,900,8672
575000,3,1,2,0,0,2,3,2010,1970-01-01,0,5810,2010,5340
295000,3,2,1,0,0,3,3,1420,1970-01-01,0,12290,1940,9610
190000,3,1,1,0,0,4,2,1510,1970-01-01,0,10270,1510,8868
742500,2,3,1,0,0,3,4,1350,1970-01-01,0,7020,2020,2278
875000,6,3,2,0,0,3,5,3000,1970-01-01,0,15883,4430,8391
1129275,4,3,2,0,3,4,7,3150,1970-01-01,0,14890,4010,20840
600000,4,2,2,0,0,4,4,3070,1970-01-01,0,11470,3070,9880
207000,3,1,1,0,0,3,3,1460,1970-01-01,0,12560,1460,12560
650000,4,2,2,0,0,3,5,3260,1970-01-01,0,8595,3260,8618
275000,2,1,1,0,0,3,2,830,1970-01-01,0,6440,830,4103
1129275,4,2,2,0,0,3,5,2150,1970-01-01,0,6590,2390,8050
262500,3,2,1,0,0,4,2,1130,1970-01-01,0,8330,1130,8770
399000,2,1,1,0,0,3,3,1120,1970-01-01,0,9781,1120,8675
139000,4,1,1,0,0,4,3,1410,1970-01-01,0,12058,1410,11932
575000,3,2,2,0,0,4,3,1750,1970-01-01,0,6547,1750,6043
580000,2,1,1,0,0,3,3,1040,1970-01-01,0,4240,1040,5890
468000,3,2,2,0,0,3,3,1630,1970-01-01,0,4120,1630,4310
230000,3,1,1,0,0,4,3,940,1970-01-01,0,11492,1380,11352
675000,4,4,2,0,0,3,6,3680,1970-01-01,0,22484,3680,19154
318000,3,1,1,0,0,3,3,1250,1970-01-01,0,21290,1250,21480
332100,5,3,2,0,0,3,4,1980,1970-01-01,0,9638,2660,9514
175000,2,1,1,0,0,3,2,620,1970-01-01,0,7220,620,7650
817000,4,2,2,0,0,4,4,2600,1970-01-01,0,13260,2600,13810
1129275,4,3,2,0,0,3,4,2150,1970-01-01,1,10269,2150,9709
525000,3,1,1,0,2,3,3,1070,1970-01-01,0,8020,1470,7990
189000,3,1,1,0,0,5,2,1380,1970-01-01,0,8662,1380,5686
629950,3,2,2,0,0,3,5,1120,1970-01-01,0,3363,1680,3228
641500,1,1,1,1,3,3,3,1000,1970-01-01,0,10084,1000,7626
490000,3,2,1,0,2,3,3,1230,1970-01-01,0,9203,1630,9245
415000,3,1,1,0,0,3,3,1360,1970-01-01,0,16932,1790,9410
250000,2,1,1,0,0,3,2,890,1970-01-01,0,7270,890,7370
781000,3,1,1,0,0,4,3,820,1970-01-01,0,9465,1290,10707
400000,4,2,1,0,0,4,3,1400,1970-01-01,0,10347,2420,9813
935000,4,3,2,0,2,3,6,2890,1970-01-01,0,10785,3680,8395
575000,4,2,1,0,0,3,5,1600,1970-01-01,0,20830,3020,18315
1129275,4,3,2,0,2,3,6,4240,1970-01-01,0,15429,4240,15930
302300,5,2,1,0,0,4,4,1580,1970-01-01,0,12580,3130,10900
355000,2,1,1,0,0,3,3,900,1970-01-01,0,7556,900,7630
1129275,3,2,1,0,2,3,5,1710,1970-01-01,1,10479,2880,15321
926250,4,1,1,0,0,4,4,2390,1970-01-01,0,20107,2390,13120
300000,3,1,1,0,0,4,3,1050,1970-01-01,0,9070,1450,9000
361500,3,1,1,0,0,4,3,1070,1970-01-01,0,10070,1070,10100
616000,3,1,1,0,0,4,4,1740,1970-01-01,0,11580,1740,11770
395000,2,1,2,0,0,3,4,1210,1970-01-01,0,2371,1210,3985
245000,3,1,1,0,0,4,3,2100,1970-01-01,0,12100,2100,8800
206000,3,1,1,0,0,4,2,1060,1970-01-01,0,10660,1060,10664
706000,4,2,1,0,0,3,5,2190,1970-01-01,0,19855,3280,14779
578000,3,1,1,0,0,3,3,1660,1970-01-01,0,7660,1660,7640
341950,5,3,2,0,0,3,4,3070,1970-01-01,0,8322,3070,7963
305000,3,1,1,0,0,2,3,1150,1970-01-01,0,10198,1150,9757
575000,3,2,1,0,0,3,3,1590,1970-01-01,0,5310,1710,5310
330000,3,1,1,0,0,4,2,1180,1970-01-01,0,44304,1180,44970
445000,4,2,2,0,0,3,3,2130,1970-01-01,0,9330,2130,9190
333000,3,1,1,0,0,3,3,1050,1970-01-01,0,8610,1050,9050
598500,4,2,2,0,0,3,4,2520,1970-01-01,0,6500,2520,6590
225000,2,1,1,0,0,3,2,700,1970-01-01,0,6700,700,7320
570000,4,2,2,0,0,3,4,2640,1970-01-01,0,6840,2640,6660
630000,5,2,1,0,0,3,3,1310,1970-01-01,0,9113,2330,8713
779000,5,2,2,0,0,4,4,2830,1970-01-01,0,10568,2830,12140
760000,4,3,2,0,3,3,6,3720,1970-01-01,0,17311,3720,18492
322968,5,1,1,0,0,4,3,1890,1970-01-01,0,11490,1890,7658
595000,4,2,2,0,0,3,4,2910,1970-01-01,0,10197,2910,8600
321000,4,1,1,0,0,4,3,1300,1970-01-01,0,20136,1300,10038
653000,3,2,2,0,0,3,4,2770,1970-01-01,0,60515,2770,49485
750000,4,1,1,1,4,3,4,1420,1970-01-01,0,24354,2520,9800
530000,3,1,1,0,0,3,3,1080,1970-01-01,0,5624,1340,6040
352750,2,1,2,0,0,3,3,960,1970-01-01,0,2301,1060,2570
424950,4,2,2,0,0,3,4,2480,1970-01-01,0,11043,2480,11120
427000,5,2,1,0,0,3,3,1230,1970-01-01,0,6220,2220,5580
558000,4,2,2,0,0,3,5,2420,1970-01-01,0,8340,3220,9450
438200,2,2,1,0,0,3,3,1600,1970-01-01,0,7243,1600,7346
340000,1,1,1,0,0,3,2,640,1970-01-01,0,5440,640,4097
830005,4,3,3,0,0,3,7,3290,1970-01-01,0,11514,3610,9760
548000,4,3,2,0,0,3,6,2330,1970-01-01,0,8432,3420,7785
411715,3,1,1,0,0,5,3,1040,1970-01-01,0,6941,1840,6340
865000,4,4,2,0,0,4,5,2790,1970-01-01,0,18907,2790,28109
1129275,6,4,2,0,3,3,6,4150,1970-01-01,0,19788,5860,19718
688000,3,3,2,0,0,3,6,3450,1970-01-01,0,19650,3450,15280
399950,4,2,2,0,0,3,4,2350,1970-01-01,0,7450,2350,7290
555000,3,1,1,0,0,3,2,970,1970-01-01,0,5840,1250,5910
677000,3,2,1,0,0,4,3,1100,1970-01-01,0,5207,2000,4660
539000,3,2,1,0,0,3,4,1780,1970-01-01,0,11828,2260,11994
410000,3,1,1,0,0,4,2,950,1970-01-01,0,8107,1510,6780
472000,2,2,2,0,0,4,5,1800,1970-01-01,0,4548,1800,4555
755000,3,2,1,0,3,3,5,1620,1970-01-01,0,11276,2420,12400
269900,5,1,1,0,0,5,3,1750,1970-01-01,0,10075,1750,9755
667400,4,2,2,0,0,4,4,2660,1970-01-01,0,42972,2660,47952
1129275,3,2,1,0,0,3,6,2640,1970-01-01,0,10184,2640,10554
544000,3,2,2,0,0,3,4,1180,1970-01-01,0,3073,1460,2863
800000,2,1,1,0,3,4,4,1570,1970-01-01,0,6570,1570,4760
315000,3,1,1,0,0,4,3,1010,1970-01-01,0,8510,1010,11250
227000,4,1,1,0,0,3,2,1200,1970-01-01,0,8400,1200,7120
765000,4,2,2,0,0,3,6,4040,1970-01-01,0,29792,4040,25477
625000,3,3,3,0,0,3,4,1540,1970-01-01,0,3461,1820,3221
1129275,4,4,2,0,0,3,6,3790,1970-01-01,0,13250,5810,10210
822600,4,2,1,0,2,3,5,1510,1970-01-01,0,12610,3010,12780
515000,4,2,1,0,0,4,4,1160,1970-01-01,0,10857,1910,9270
377000,4,2,1,0,0,4,3,930,1970-01-01,0,6654,1640,7052
600000,3,1,1,0,1,3,4,1480,1970-01-01,0,18840,1480,10970
525300,4,1,1,0,0,3,4,1680,1970-01-01,0,10290,2520,10110
760000,4,3,1,0,2,4,5,1990,1970-01-01,0,16394,2840,19780
202000,2,1,1,0,0,4,1,840,1970-01-01,0,8040,840,8230
470000,3,2,1,0,0,3,4,1730,1970-01-01,0,40614,1730,93170
810000,3,2,2,0,0,3,6,3140,1970-01-01,0,14123,3140,14123
175000,3,1,1,0,0,3,3,1080,1970-01-01,0,9895,1480,10292
440000,4,1,1,0,0,3,3,960,1970-01-01,0,9906,1920,9152
197000,2,1,1,0,0,2,2,770,1970-01-01,0,9406,770,9746
254000,3,1,1,0,2,5,2,1010,1970-01-01,0,8394,1010,9010
405000,3,1,1,0,0,3,3,1460,1970-01-01,0,11460,1460,11910
416000,2,1,1,0,0,5,3,940,1970-01-01,0,5204,940,6102
779950,4,2,3,0,0,3,5,2840,1970-01-01,0,7704,2840,8304
200000,4,2,1,0,0,4,3,1430,1970-01-01,0,9120,1910,9196
658100,4,2,2,0,0,3,5,2430,1970-01-01,0,10939,2430,11269
397000,2,1,1,0,0,3,3,950,1970-01-01,0,5714,1610,6794
815000,3,3,2,0,0,3,6,2780,1970-01-01,0,7782,2780,8827
345000,2,1,1,0,0,4,3,1160,1970-01-01,0,9664,1160,9824
305500,4,2,2,0,0,4,3,1850,1970-01-01,0,9049,1850,9372
340000,3,2,1,0,0,3,4,2120,1970-01-01,0,15210,2120,13439
330000,5,2,1,0,0,3,3,1400,1970-01-01,0,15383,2620,11546
269000,4,2,2,0,0,3,3,2060,1970-01-01,0,5668,2060,5668
349950,3,1,1,0,0,3,3,1060,1970-01-01,0,10585,1060,11155
431000,3,1,1,0,0,4,3,1500,1970-01-01,0,7740,1500,7470
735000,4,1,2,0,1,4,3,1820,1970-01-01,0,8080,2380,7890
414000,5,3,2,0,0,3,4,3045,1970-01-01,0,8075,3045,8367
619500,3,2,2,0,0,3,4,1700,1970-01-01,0,5805,1700,5545
675000,3,1,1,0,0,4,3,1240,1970-01-01,0,15109,1240,9760
380500,3,1,1,0,0,4,3,1410,1970-01-01,0,9264,1410,8960
253000,3,1,1,0,0,5,2,880,1970-01-01,0,7480,880,7620
157500,2,1,1,0,0,3,1,740,1970-01-01,0,9743,740,9280
627000,4,2,1,0,0,4,4,2030,1970-01-01,0,11330,2030,10818
469500,4,2,1,0,0,4,3,1140,1970-01-01,0,9331,2090,8912
319950,2,1,1,0,0,3,3,920,1970-01-01,0,9261,920,12122
249500,3,1,1,0,0,4,3,1180,1970-01-01,0,8380,1180,8380
485000,3,1,1,0,0,3,3,1260,1970-01-01,0,4490,1260,5200
1125000,5,3,1,0,4,4,5,2070,1970-01-01,0,13950,3690,17160
314500,3,1,1,0,0,3,3,1200,1970-01-01,0,19055,1700,11428
220000,2,1,1,0,0,3,2,770,1970-01-01,0,8919,770,9029
444950,3,2,1,0,0,4,3,1330,1970-01-01,0,9820,2020,9670
598000,4,2,1,0,0,3,4,1330,1970-01-01,0,11855,2030,9680
699850,4,3,2,0,0,3,5,2690,1970-01-01,0,8854,2690,7910
595000,3,2,2,0,0,4,3,1750,1970-01-01,0,5104,1750,6036
735000,4,2,2,0,0,3,5,3270,1970-01-01,0,48807,3270,41497
542500,4,2,2,0,0,4,4,2330,1970-01-01,0,16619,2330,15033
450000,3,1,1,0,0,3,3,1140,1970-01-01,0,8680,1720,9000
298500,3,2,1,0,0,4,3,1420,1970-01-01,0,11220,2420,10212
403950,2,1,2,0,0,4,3,710,1970-01-01,0,1846,710,2543
271000,2,1,1,0,0,4,2,710,1970-01-01,0,4950,710,6050
335000,2,1,1,0,0,4,3,1510,1970-01-01,1,5354,1510,5014
305000,2,2,2,0,0,5,3,1610,1970-01-01,0,3578,1610,3918
630000,3,3,2,0,0,3,4,1520,1970-01-01,0,4080,1880,2926
253000,2,1,1,0,0,5,3,860,1970-01-01,0,6220,1220,6120
395000,4,1,1,0,0,4,3,1070,1970-01-01,0,9960,2060,9830
265000,3,2,1,0,0,4,3,1140,1970-01-01,0,11630,1340,9663
225000,2,1,1,0,0,4,2,1030,1970-01-01,0,10222,1030,10220
338500,4,2,2,0,0,3,4,2717,1970-01-01,0,7230,2717,7391
300000,2,1,1,0,0,3,3,860,1970-01-01,0,9460,1360,8596
255000,2,1,2,0,0,3,2,1260,1970-01-01,0,9070,1260,9015
337000,4,3,2,0,0,3,3,2240,1970-01-01,0,10744,2240,10030
324900,3,2,2,0,0,3,4,2080,1970-01-01,0,11820,2080,10785
821000,3,2,1,0,0,4,4,1690,1970-01-01,0,11236,2760,12445
500000,4,2,1,0,0,4,4,3000,1970-01-01,0,216008,3000,76491
885000,4,3,2,0,2,3,4,2200,1970-01-01,0,9310,3310,7420
360000,4,2,1,0,0,5,3,1630,1970-01-01,0,12005,1630,11386
304000,3,1,1,0,0,4,3,900,1970-01-01,0,8400,900,9460
376000,2,1,1,0,0,3,2,760,1970-01-01,0,3280,880,7480
425000,4,1,1,0,0,3,3,1620,1970-01-01,0,9495,1620,10290
1129275,3,1,1,0,0,3,4,1090,1970-01-01,0,8810,1610,10990
187000,3,2,2,0,0,3,3,1730,1970-01-01,0,3533,1730,9170
710000,2,1,1,0,0,5,3,1540,1970-01-01,0,5720,1640,5960
585000,3,1,1,0,0,3,4,1370,1970-01-01,0,9190,1840,10438
1129275,5,4,2,0,0,3,7,4700,1970-01-01,0,27026,4700,31840
1129275,4,3,1,0,0,3,7,3340,1970-01-01,0,48884,4500,28827
250000,3,1,1,0,0,4,4,1420,1970-01-01,0,37013,1780,19284
950000,4,2,2,0,3,4,6,3800,1970-01-01,0,16000,3800,18506
725000,3,2,2,0,0,3,6,2980,1970-01-01,0,19976,2980,18418
505000,4,2,1,0,0,3,4,1590,1970-01-01,0,9149,2780,9660
90000,1,1,1,0,0,3,1,560,1970-01-01,0,4680,560,5100
400000,4,2,2,0,0,3,3,2060,1970-01-01,0,5120,2060,5396
407000,3,1,1,0,0,3,4,1140,1970-01-01,0,8925,1140,12700
651000,3,1,1,0,0,5,3,1890,1970-01-01,0,6290,1890,5700
485000,3,2,1,0,0,3,3,1350,1970-01-01,0,9540,2090,9384
460000,4,2,2,0,0,4,4,3460,1970-01-01,1,16628,3460,9170
369000,2,1,1,0,0,4,3,880,1970-01-01,0,7455,1320,5743
355000,2,1,1,0,1,3,2,1000,1970-01-01,0,28282,1240,22199
155000,2,1,1,0,0,3,3,810,1970-01-01,0,5565,810,5935
1000000,3,1,1,0,0,4,4,1880,1970-01-01,0,7330,1880,8030
419625,4,2,2,0,0,4,5,2680,1970-01-01,0,14270,2680,10805
435000,3,2,2,0,0,4,3,2040,1970-01-01,0,8920,2040,9307
379000,4,1,1,0,0,4,3,1290,1970-01-01,0,10056,2180,9185
293000,4,2,2,0,0,3,3,1870,1970-01-01,0,7241,1870,6882
592100,4,2,1,0,0,4,4,1790,1970-01-01,0,10161,2310,9589
362000,3,1,1,0,0,3,3,1120,1970-01-01,1,10850,1120,11247
227000,3,1,1,0,0,3,3,1340,1970-01-01,0,11375,1340,12125
335500,3,1,1,0,0,3,3,1260,1970-01-01,0,9747,1260,14941
213000,3,1,1,0,0,5,3,1200,1970-01-01,0,56521,1200,56360
338000,5,2,2,0,0,3,3,2400,1970-01-01,0,6896,2400,6199
163500,3,1,1,0,0,4,3,940,1970-01-01,0,8140,940,8890
199988,2,1,1,0,0,3,3,860,1970-01-01,0,5860,860,7130
1129275,3,2,1,0,1,3,6,1980,1970-01-01,0,10265,2390,12795
320000,4,2,2,0,0,3,3,3130,1970-01-01,0,8330,3130,8220
450000,6,2,1,0,0,4,4,2960,1970-01-01,0,15330,3550,11210
249900,2,2,2,0,0,3,2,1470,1970-01-01,0,4011,1470,4031
223000,2,1,1,0,0,3,2,910,1970-01-01,0,10779,910,11230
631000,4,4,1,0,0,3,3,1470,1970-01-01,0,62216,2630,7945
350000,4,2,1,0,0,5,3,1060,1970-01-01,0,12196,1780,11755
279000,3,1,1,0,0,3,3,900,1970-01-01,1,40590,1430,42290
310000,5,2,1,0,0,5,3,1510,1970-01-01,0,10074,2730,9430
